entity_name,longitude,latitude,bin_centre,number_samples,tree_cover
S84,17.35631,52.54984,800,2,60.2416259575221
S84,17.35631,52.54984,1000,1,66.918388604688
S84,17.35631,52.54984,1200,2,69.4518957514245
S84,17.35631,52.54984,1400,2,74.4037344757019
S84,17.35631,52.54984,1600,3,78.9112948417664
S84,17.35631,52.54984,1800,2,77.4999628699622
S84,17.35631,52.54984,2000,1,70.5633877306207
S84,17.35631,52.54984,2200,3,74.6910275043334
S84,17.35631,52.54984,2400,2,77.8780772382417
S84,17.35631,52.54984,2600,1,74.3851303429401
S84,17.35631,52.54984,2800,2,75.5581001942553
S84,17.35631,52.54984,3000,2,73.4910468449791
S84,17.35631,52.54984,3200,1,79.6912927169853
S84,17.35631,52.54984,3400,1,80.5839698888341
S84,17.35631,52.54984,3600,2,79.8969954828006
S84,17.35631,52.54984,3800,1,78.5405536162129
S84,17.35631,52.54984,4000,2,81.0096615186082
S84,17.35631,52.54984,4200,2,80.5703814589346
S84,17.35631,52.54984,4400,1,79.8072124911362
S84,17.35631,52.54984,4600,2,80.2471150107278
S84,17.35631,52.54984,4800,2,80.7970092111529
S84,17.35631,52.54984,5000,2,80.5326747038894
S84,17.35631,52.54984,5200,1,79.9810402583408
S84,17.35631,52.54984,5400,2,80.2987816823172
S84,17.35631,52.54984,5600,4,79.5620555058561
S84,17.35631,52.54984,5800,1,80.0204003987878
S84,17.35631,52.54984,6000,2,81.0616716294672
S84,17.35631,52.54984,6200,2,80.5743579965392
S84,17.35631,52.54984,6400,1,80.0529778091098
S84,17.35631,52.54984,6600,1,80.549002209757
S84,17.35631,52.54984,6800,2,80.3830999515205
S84,17.35631,52.54984,7000,1,79.312033494763
S84,17.35631,52.54984,7200,1,80.8860162926455
S84,17.35631,52.54984,7400,1,79.9282396725447
S84,17.35631,52.54984,7600,2,79.8704852550618
S84,17.35631,52.54984,7800,1,79.7355605790931
S84,17.35631,52.54984,8000,1,80.433213255187
S84,17.35631,52.54984,8200,2,78.7109240783961
S84,17.35631,52.54984,8400,1,79.0576840416605
S84,17.35631,52.54984,8600,1,79.4890314667361
S84,17.35631,52.54984,8800,2,78.6259480247508
S84,17.35631,52.54984,9000,2,78.5416858759968
S84,17.35631,52.54984,9200,1,77.0674943978433
S84,17.35631,52.54984,9400,1,77.2250174918777
S84,17.35631,52.54984,9600,1,74.4431994431202
S84,17.35631,52.54984,9800,1,72.5457168955406
S84,17.35631,52.54984,10000,1,70.3729648811828
S84,17.35631,52.54984,10200,2,57.7603948981455
SA12A,13.6355,48.954574,400,1,61.3897248874124
SA12A,13.6355,48.954574,800,1,69.355087501929
SA12A,13.6355,48.954574,1200,1,68.945914750857
SA12A,13.6355,48.954574,1600,1,72.3196120320515
SA12A,13.6355,48.954574,2000,1,63.3755034360196
SA12A,13.6355,48.954574,2400,1,76.2344215097398
SA12A,13.6355,48.954574,2600,1,59.845277852357
SA12A,13.6355,48.954574,3000,1,70.5882363458093
SA12A,13.6355,48.954574,3400,1,67.882579222253
SA12A,13.6355,48.954574,3800,1,62.8270592700702
SA12A,13.6355,48.954574,4200,1,65.8179960099746
SA12A,13.6355,48.954574,4400,1,73.9218643220974
SA12A,13.6355,48.954574,4800,1,76.1514912400872
SA12A,13.6355,48.954574,5200,1,72.2042855590083
SA12A,13.6355,48.954574,5400,1,73.8883864419642
SA12A,13.6355,48.954574,5800,1,75.1040223948279
SA12A,13.6355,48.954574,6200,1,74.0275378767473
SA12A,13.6355,48.954574,6600,1,74.4419816782405
SA12A,13.6355,48.954574,7000,1,69.5092879234071
SA12A,13.6355,48.954574,7200,1,64.1352743258255
SA12A,13.6355,48.954574,7600,1,51.4084477294067
SA12A,13.6355,48.954574,8000,1,47.0714090385264
SA12A,13.6355,48.954574,8400,1,44.9293664236525
SA12A,13.6355,48.954574,8600,1,46.1107431451383
SA12A,13.6355,48.954574,9000,1,32.5916109815358
SA12A,13.6355,48.954574,9400,1,34.1670592551418
SA12A,13.6355,48.954574,9800,1,32.2673712463088
SA12A,13.6355,48.954574,10000,1,36.540348234662
SA12A,13.6355,48.954574,10200,1,34.9571197588318
SA12A,13.6355,48.954574,10400,2,41.2546192555972
SA12A,13.6355,48.954574,10600,2,22.2941628455225
SA12A,13.6355,48.954574,10800,2,26.3120649174334
SA12A,13.6355,48.954574,11000,2,32.5445144281425
SA12A,13.6355,48.954574,11200,1,19.1086129553807
SA16C,13.879125,48.86844,0,2,72.270699464476
SA16C,13.879125,48.86844,200,5,77.8107714092546
SA16C,13.879125,48.86844,400,4,78.0772566488263
SA16C,13.879125,48.86844,600,4,79.9415860138027
SA16C,13.879125,48.86844,800,5,79.8879147656977
SA16C,13.879125,48.86844,1000,3,79.6813092724881
SA16C,13.879125,48.86844,1200,4,79.7867626402927
SA16C,13.879125,48.86844,1400,4,79.0929328569059
SA16C,13.879125,48.86844,1600,3,77.5637127561539
SA16C,13.879125,48.86844,1800,3,80.2686523187145
SA16C,13.879125,48.86844,2000,3,78.3784848853247
SA16C,13.879125,48.86844,2200,3,79.0357943518727
SA16C,13.879125,48.86844,2400,4,79.3271200821073
SA16C,13.879125,48.86844,2600,4,76.2399255963756
SA16C,13.879125,48.86844,2800,3,77.8504767809739
SA16C,13.879125,48.86844,3000,3,78.8721573591125
SA16C,13.879125,48.86844,3200,3,81.7326540966319
SA16C,13.879125,48.86844,3400,3,80.1577062791275
SA16C,13.879125,48.86844,3600,4,81.1776708940437
SA16C,13.879125,48.86844,3800,2,79.8489821657835
SA16C,13.879125,48.86844,4000,2,80.4922655563118
SA16C,13.879125,48.86844,4200,2,80.02164858935
SA16C,13.879125,48.86844,4400,3,80.1597556124097
SA16C,13.879125,48.86844,4600,3,77.6663777220571
SA16C,13.879125,48.86844,4800,4,78.1863149007151
SA16C,13.879125,48.86844,5000,3,76.0772381099588
SA16C,13.879125,48.86844,5200,4,75.1600718275846
SA16C,13.879125,48.86844,5400,6,73.4416305510109
SA16C,13.879125,48.86844,5600,6,78.4467900302531
SA16C,13.879125,48.86844,5800,7,75.721979375221
SA16C,13.879125,48.86844,6000,10,76.6617336581611
SA16C,13.879125,48.86844,6200,12,75.070563001157
SA16C,13.879125,48.86844,6400,3,67.0071375003252
SA19A,13.742085,48.89949,0,1,58.9092598474142
SA19A,13.742085,48.89949,200,2,73.2427960168388
SA19A,13.742085,48.89949,400,2,76.6037795447624
SA19A,13.742085,48.89949,600,1,75.334167355404
SA19A,13.742085,48.89949,800,1,72.0857710126564
SA19A,13.742085,48.89949,1000,1,76.6082248585814
SA19A,13.742085,48.89949,1200,2,75.3352667766268
SA19A,13.742085,48.89949,1400,1,78.5565695731655
SA19A,13.742085,48.89949,1600,1,80.6581942771421
SA19A,13.742085,48.89949,1800,2,77.031709598892
SA19A,13.742085,48.89949,2000,1,76.9262925647913
SA19A,13.742085,48.89949,2200,1,68.5317268255113
SA19A,13.742085,48.89949,2400,1,76.2227748232432
SA19A,13.742085,48.89949,2600,2,75.7477730772626
SA19A,13.742085,48.89949,2800,1,76.4571485350236
SA19A,13.742085,48.89949,3000,1,76.7561191910434
SA19A,13.742085,48.89949,3200,1,75.3986700387201
SA19A,13.742085,48.89949,3400,2,76.6285268391571
SA19A,13.742085,48.89949,3600,1,76.7154527100635
SA19A,13.742085,48.89949,3800,1,76.9971978916562
SA19A,13.742085,48.89949,4000,1,78.0163066656019
SA19A,13.742085,48.89949,4200,2,77.337168797874
SA19A,13.742085,48.89949,4400,1,78.4226497226942
SA19A,13.742085,48.89949,4600,1,78.9470359908826
SA19A,13.742085,48.89949,4800,1,78.5735888372984
SA19A,13.742085,48.89949,5000,2,78.7326540894043
SA19A,13.742085,48.89949,5200,1,77.0127067473219
SA19A,13.742085,48.89949,5400,1,77.7844234049558
SA19A,13.742085,48.89949,5600,2,74.5214779337335
SA19A,13.742085,48.89949,5800,1,71.8303091434073
SA19A,13.742085,48.89949,6000,1,70.6716147090203
SA19A,13.742085,48.89949,6200,1,70.2956460189758
SA19A,13.742085,48.89949,6400,2,71.771420282835
SA19A,13.742085,48.89949,6600,1,75.7065802754753
SA19A,13.742085,48.89949,6800,1,76.6861623190121
SA19A,13.742085,48.89949,7000,2,74.6723756869358
SA19A,13.742085,48.89949,7200,1,74.2087041826363
SA19A,13.742085,48.89949,7400,1,77.5763546413857
SA19A,13.742085,48.89949,7600,1,77.375208684677
SA19A,13.742085,48.89949,7800,2,79.0942216542716
SA19A,13.742085,48.89949,8000,1,79.7128991602473
SA19A,13.742085,48.89949,8200,1,76.2782201883422
SA19A,13.742085,48.89949,8400,2,76.5463947216982
SA19A,13.742085,48.89949,8600,1,74.4145931692585
SA19A,13.742085,48.89949,9000,1,73.3337500228282
SA19A,13.742085,48.89949,9400,2,52.7239569170172
SA19A,13.742085,48.89949,9800,1,20.8671873970425
SA19A,13.742085,48.89949,10200,1,45.2400671009207
SA19A,13.742085,48.89949,10600,1,66.7836601584059
SA19A,13.742085,48.89949,11000,1,41.9728144260395
SA19A,13.742085,48.89949,11200,1,42.9134967057122
SA19A,13.742085,48.89949,11600,1,19.1051884909962
SA19A,13.742085,48.89949,12000,1,45.1236438804536
SA21A,13.814495,48.913755,0,2,74.3919637648294
SA21A,13.814495,48.913755,200,1,74.5813256147138
SA21A,13.814495,48.913755,400,2,78.8635527207563
SA21A,13.814495,48.913755,600,2,80.6081865384279
SA21A,13.814495,48.913755,800,1,83.9975103156726
SA21A,13.814495,48.913755,1000,3,82.4768041415902
SA21A,13.814495,48.913755,1200,2,79.1322520115627
SA21A,13.814495,48.913755,1400,2,80.1127929971552
SA21A,13.814495,48.913755,1600,2,80.9747473361115
SA21A,13.814495,48.913755,1800,1,80.6967701295549
SA21A,13.814495,48.913755,2000,2,80.9952960387465
SA21A,13.814495,48.913755,2200,2,78.2987854420975
SA21A,13.814495,48.913755,2400,2,78.9489596089988
SA21A,13.814495,48.913755,2800,1,80.6599232084504
SA21A,13.814495,48.913755,3200,1,81.2949555959618
SA21A,13.814495,48.913755,3600,1,78.8388543038345
SA21A,13.814495,48.913755,3800,1,80.3874044704245
SA21A,13.814495,48.913755,4000,1,83.0136239974375
SA21A,13.814495,48.913755,4200,2,80.5967667152921
SA21A,13.814495,48.913755,4400,2,78.157281496369
SA21A,13.814495,48.913755,4600,2,80.2424304701907
SA21A,13.814495,48.913755,4800,3,77.419713015142
SA21A,13.814495,48.913755,5000,2,75.0508955273845
SA21A,13.814495,48.913755,5200,2,70.3557635178048
SA21A,13.814495,48.913755,5400,3,70.3676219713608
SA21A,13.814495,48.913755,5600,3,73.3250303449247
SA21A,13.814495,48.913755,5800,4,72.0781105802321
SA21A,13.814495,48.913755,6000,1,74.2750925811973
SA8A,13.838355,48.90352,0,1,74.4186020570437
SA8A,13.838355,48.90352,400,1,76.3269419456489
SA8A,13.838355,48.90352,600,1,76.7407138318705
SA8A,13.838355,48.90352,800,1,76.8781192628708
SA8A,13.838355,48.90352,1000,1,77.8581385766097
SA8A,13.838355,48.90352,1200,1,82.2016836106205
SA8A,13.838355,48.90352,1400,1,78.0457112007307
SA8A,13.838355,48.90352,1600,1,76.6741660068602
SA8A,13.838355,48.90352,2200,1,78.5815703374781
SA8A,13.838355,48.90352,2400,1,81.6448302341646
SA8A,13.838355,48.90352,2600,1,80.9831841806262
SA8A,13.838355,48.90352,2800,1,80.8560688469181
SA8A,13.838355,48.90352,3000,1,81.4267831926294
SA8A,13.838355,48.90352,3200,1,76.6609837400007
SA8A,13.838355,48.90352,3400,1,79.0874454099584
SA8A,13.838355,48.90352,3600,2,74.5262674472392
SA8A,13.838355,48.90352,3800,1,73.0993373685266
SA8A,13.838355,48.90352,4000,1,72.059444740552
SA8A,13.838355,48.90352,4200,1,76.064283997827
SA8A,13.838355,48.90352,4600,1,74.5043774751606
SA8A,13.838355,48.90352,4800,1,81.2915130373095
SA8A,13.838355,48.90352,5000,1,78.9906644601521
SA8A,13.838355,48.90352,5200,1,79.4349131550734
SA8A,13.838355,48.90352,5400,1,81.0365308337057
SA8A,13.838355,48.90352,5600,1,81.0050219539917
SA8A,13.838355,48.90352,5800,1,83.2630359711857
SA8A,13.838355,48.90352,6000,1,81.2097027786638
SA8A,13.838355,48.90352,6200,2,72.6119640884338
SA8A,13.838355,48.90352,6400,1,82.8292830335262
SA8A,13.838355,48.90352,6600,1,78.007538376353
SA8A,13.838355,48.90352,7000,1,76.2731618197308
SA8A,13.838355,48.90352,7200,1,75.2992358627936
SA8A,13.838355,48.90352,7800,1,74.5106885404473
SA8A,13.838355,48.90352,8200,1,60.8736809201548
SA8A,13.838355,48.90352,8800,1,62.6128319002054
SA8A,13.838355,48.90352,9200,1,51.6644237827724
SA8A,13.838355,48.90352,9800,1,58.5900121086965
SA8A,13.838355,48.90352,10400,2,42.9423765317938
SA8A,13.838355,48.90352,10600,1,42.442168517538
SA8A,13.838355,48.90352,10800,2,31.9989467469503
SA8A,13.838355,48.90352,11000,2,47.1788087713731
SA8A,13.838355,48.90352,11200,1,42.1422983465675
SA8A,13.838355,48.90352,11400,1,41.6020341451842
SA8A,13.838355,48.90352,11600,2,41.2914959533956
SA9B,13.326545,49.15316,200,1,69.1373298853301
SA9B,13.326545,49.15316,600,2,71.5263924734946
SA9B,13.326545,49.15316,800,2,77.2191822582199
SA9B,13.326545,49.15316,1000,2,76.011126323221
SA9B,13.326545,49.15316,1200,2,76.0942987358122
SA9B,13.326545,49.15316,1400,2,76.4870689445335
SA9B,13.326545,49.15316,1600,3,75.1399324924937
SA9B,13.326545,49.15316,1800,3,78.4788942998703
SA9B,13.326545,49.15316,2000,2,76.6075234024194
SA9B,13.326545,49.15316,2200,3,78.3775275355848
SA9B,13.326545,49.15316,2400,3,78.9564360482415
SA9B,13.326545,49.15316,2600,2,79.0781133492501
SA9B,13.326545,49.15316,2800,2,77.7261787721163
SA9B,13.326545,49.15316,3200,1,79.6897199165148
SA9B,13.326545,49.15316,3400,3,77.6559529497864
SA9B,13.326545,49.15316,3600,2,77.516482923757
SA9B,13.326545,49.15316,3800,3,76.8025636812627
SA9B,13.326545,49.15316,4000,4,76.9545893869491
SA9B,13.326545,49.15316,4200,2,76.0346663241391
SA9B,13.326545,49.15316,4400,3,77.4787582360747
SA9B,13.326545,49.15316,4600,2,75.9012761986874
SA9B,13.326545,49.15316,4800,2,73.4437557255161
SA9B,13.326545,49.15316,5000,2,72.4144161705513
SA9B,13.326545,49.15316,5200,2,72.4829141965253
SA9B,13.326545,49.15316,5400,3,76.3388753716568
SA9B,13.326545,49.15316,5600,2,76.7552443388736
SA9B,13.326545,49.15316,5800,2,79.16880000359
SA9B,13.326545,49.15316,6000,1,78.1138947208924
SA9B,13.326545,49.15316,6200,2,74.2335949845506
SA9B,13.326545,49.15316,6400,1,78.8018750487826
SA9B,13.326545,49.15316,6600,1,74.4287153997273
SA9B,13.326545,49.15316,6800,1,75.1496723332671
SA9B,13.326545,49.15316,7000,2,75.2795425185765
SA9B,13.326545,49.15316,7200,3,75.8055419771106
SA9B,13.326545,49.15316,7400,2,73.8433649199119
SA9B,13.326545,49.15316,7600,2,74.8760795541888
SA9B,13.326545,49.15316,7800,2,71.4791234582135
SA9B,13.326545,49.15316,8000,2,62.9437436079429
SA9B,13.326545,49.15316,8200,1,45.125696595263
SA9B,13.326545,49.15316,8400,1,62.4098923317349
SA9B,13.326545,49.15316,8600,1,43.7717330999858
SA9B,13.326545,49.15316,8800,1,41.8782069226289
SA9B,13.326545,49.15316,9200,1,52.2562339356342
SA9B,13.326545,49.15316,9400,1,34.9604047993698
SA9B,13.326545,49.15316,9600,1,38.2938789543562
SA9B,13.326545,49.15316,9800,1,23.3014346358397
SA9B,13.326545,49.15316,10000,1,27.5174672994344
SA9B,13.326545,49.15316,10200,1,31.9928672563707
SA9B,13.326545,49.15316,10400,1,28.9656298888157
SA9B,13.326545,49.15316,10600,1,35.7691630284985
SA9B,13.326545,49.15316,10800,1,34.8803455357745
SA9B,13.326545,49.15316,11000,1,27.053785482984
SA9B,13.326545,49.15316,11200,1,32.2570767618755
SA9B,13.326545,49.15316,11400,1,40.9862922370838
SA9B,13.326545,49.15316,12000,2,27.4823637352916
SA9B,13.326545,49.15316,12200,1,26.9205325310595
SA9B,13.326545,49.15316,12400,1,24.9926451869547
SA9B,13.326545,49.15316,12600,3,26.5026229540242
SA9B,13.326545,49.15316,12800,1,14.7337004355967
SAHAMMER,0.806389,52.581389,4800,1,68.0473555186527
SAHAMMER,0.806389,52.581389,5000,1,67.218049978855
SAHAMMER,0.806389,52.581389,5200,2,78.3060270260604
SAHAMMER,0.806389,52.581389,5400,1,76.0669523662069
SAHAMMER,0.806389,52.581389,5600,2,73.5265079835986
SAHAMMER,0.806389,52.581389,5800,1,76.9829619544109
SAHAMMER,0.806389,52.581389,6000,2,75.012478908779
SAHAMMER,0.806389,52.581389,6200,2,75.7044186685785
SAHAMMER,0.806389,52.581389,6400,4,80.3793130121996
SAHAMMER,0.806389,52.581389,6800,1,80.724216520684
SAHAMMER,0.806389,52.581389,7000,1,81.0094223511508
SAHAMMER,0.806389,52.581389,7200,1,81.281133259461
SAHAMMER,0.806389,52.581389,7400,2,79.4743537075567
SAHAMMER,0.806389,52.581389,7600,1,78.8904921597139
SAHAMMER,0.806389,52.581389,8200,1,78.8667640917267
SAHAMMER,0.806389,52.581389,8400,1,79.317653858624
SAHAMMER,0.806389,52.581389,8600,1,80.221408491826
SAHAMMER,0.806389,52.581389,8800,1,76.4702060339369
SAHAMMER,0.806389,52.581389,9000,1,76.8561368736805
SAHAMMER,0.806389,52.581389,9200,1,76.0744703042147
SAHAMMER,0.806389,52.581389,9400,3,73.4416047390914
SAHAMMER,0.806389,52.581389,9600,4,75.3835785112014
SAHAMMER,0.806389,52.581389,9800,3,77.1847401470725
SAHAMMER,0.806389,52.581389,10000,2,72.8098277369957
SAHAMMER,0.806389,52.581389,10200,3,75.6044279714739
SAHAMMER,0.806389,52.581389,10400,3,76.3500916908816
SAHAMMER,0.806389,52.581389,10600,2,75.3722156909417
SAHAMMER,0.806389,52.581389,10800,2,75.5973753815283
SAHAMMER,0.806389,52.581389,11000,3,71.2692259887056
SAHAMMER,0.806389,52.581389,11200,1,41.9421917523163
SAHAMMER,0.806389,52.581389,12400,1,6.98218163923097
SAHAMMER,0.806389,52.581389,12600,2,10.6887359074323
SAHAMMER,0.806389,52.581389,12800,2,8.02799886969339
SAHAMMER,0.806389,52.581389,13000,2,8.69427121755374
SAHAMMER,0.806389,52.581389,13200,1,7.98649467630199
SAHAMMER,0.806389,52.581389,13600,1,14.980351609655
SAHAMMER,0.806389,52.581389,13800,1,34.0688635758941
SAKSUNAR,-7.15784,62.24107,3000,1,9.7112471535333
SAKSUNAR,-7.15784,62.24107,3200,1,9.65467854076481
SAKSUNAR,-7.15784,62.24107,3400,2,9.1069533189267
SAKSUNAR,-7.15784,62.24107,3600,1,9.46215949263816
SAKSUNAR,-7.15784,62.24107,3800,2,11.1428069825521
SAKSUNAR,-7.15784,62.24107,4000,2,9.88544537809027
SAKSUNAR,-7.15784,62.24107,4200,1,9.8640695438663
SAKSUNAR,-7.15784,62.24107,4400,1,12.8590197084537
SAKSUNAR,-7.15784,62.24107,4600,2,12.9498124484148
SAKSUNAR,-7.15784,62.24107,4800,1,14.2871777671989
SAKSUNAR,-7.15784,62.24107,5000,3,13.461466279442
SAKSUNAR,-7.15784,62.24107,5400,2,13.3823196751951
SAKSUNAR,-7.15784,62.24107,5600,1,15.7536872819523
SAKSUNAR,-7.15784,62.24107,5800,2,15.0673353212593
SAKSUNAR,-7.15784,62.24107,6000,1,12.8454057389237
SAKSUNAR,-7.15784,62.24107,6200,1,17.2981651610506
SAKSUNAR,-7.15784,62.24107,6400,1,17.9382687465621
SAKSUNAR,-7.15784,62.24107,6600,1,20.511706676029
SAKSUNAR,-7.15784,62.24107,6800,1,15.1998507411582
SAKSUNAR,-7.15784,62.24107,7000,1,26.551717628229
SAKSUNAR,-7.15784,62.24107,7200,1,16.8134968383232
SAKSUNAR,-7.15784,62.24107,7600,1,29.5234806031857
SAKSUNAR,-7.15784,62.24107,8000,1,29.2937498613883
SAKSUNAR,-7.15784,62.24107,8200,1,29.7575781608514
SAKSUNAR,-7.15784,62.24107,8600,1,19.0077472774236
SAKSUNAR,-7.15784,62.24107,9000,1,26.7029020170466
SAKSUNAR,-7.15784,62.24107,9200,1,29.9940406404308
SAKSUNAR,-7.15784,62.24107,9600,1,25.5242158723006
SAKSUNAR,-7.15784,62.24107,9800,1,28.0958766589666
SAKSUNAR,-7.15784,62.24107,10000,1,15.4065133180338
SAKSUNAR,-7.15784,62.24107,10400,1,13.3480236641323
SAKSUNAR,-7.15784,62.24107,10600,2,18.4562917532122
SAKSUNAR,-7.15784,62.24107,10800,2,16.2383779882892
SAKSUNAR,-7.15784,62.24107,11000,2,16.7203892811757
SALDROPO,-2.716667,43.05,400,2,39.8401842910229
SALDROPO,-2.716667,43.05,600,4,40.402075477994
SALDROPO,-2.716667,43.05,800,3,40.382959431028
SALDROPO,-2.716667,43.05,1000,3,37.355148739257
SALDROPO,-2.716667,43.05,1200,3,35.1812083094283
SALDROPO,-2.716667,43.05,1400,4,34.1700561864997
SALDROPO,-2.716667,43.05,1600,2,49.9838908093217
SALDROPO,-2.716667,43.05,1800,2,66.2555454497374
SALDROPO,-2.716667,43.05,2000,1,59.7986687006635
SALDROPO,-2.716667,43.05,2200,2,64.8151357812555
SALDROPO,-2.716667,43.05,2400,3,50.4364862704403
SALDROPO,-2.716667,43.05,2600,1,54.480554984852
SALDROPO,-2.716667,43.05,2800,2,64.8680743567131
SALDROPO,-2.716667,43.05,3000,1,64.4426491704991
SALDROPO,-2.716667,43.05,3200,2,62.2829185109445
SALDROPO,-2.716667,43.05,3400,2,52.7087163211596
SALDROPO,-2.716667,43.05,3600,4,64.4200470197477
SALDROPO,-2.716667,43.05,3800,3,68.6442763121252
SALDROPO,-2.716667,43.05,4000,2,50.3209091299892
SALDROPO,-2.716667,43.05,4200,2,56.6751439066448
SALDROPO,-2.716667,43.05,4600,1,63.97632002698
SALDROPO,-2.716667,43.05,5000,1,69.0165562703838
SALDROPO,-2.716667,43.05,5400,1,70.1209688140713
SALDROPO,-2.716667,43.05,5600,1,68.5676555594588
SALDROPO,-2.716667,43.05,5800,1,54.1809342308481
SALDROPO,-2.716667,43.05,6200,1,37.1883264433663
SALDROPO,-2.716667,43.05,6400,2,26.2050789798927
SALDROPO,-2.716667,43.05,6600,3,21.5101072660337
SALDROPO,-2.716667,43.05,6800,2,47.9786531000811
SALDROPO,-2.716667,43.05,7000,2,34.0285364032922
SALDROPO,-2.716667,43.05,7200,3,41.9736837019874
SALDROPO,-2.716667,43.05,7400,4,51.8857757843655
SALDROPO,-2.716667,43.05,7600,3,28.4712290234678
SALOIO,-9.015833,39.613333,400,3,4.25086844973094
SALOIO,-9.015833,39.613333,600,3,4.1371782681958
SALOIO,-9.015833,39.613333,800,2,4.07666854720436
SALOIO,-9.015833,39.613333,1000,1,3.8392380982138
SALOIO,-9.015833,39.613333,1200,1,3.26534469248522
SALOIO,-9.015833,39.613333,1400,2,5.14607564381546
SALOIO,-9.015833,39.613333,1600,2,5.08112853759437
SALOIO,-9.015833,39.613333,1800,1,5.61888176551033
SALOIO,-9.015833,39.613333,2000,1,7.13585345879112
SALOIO,-9.015833,39.613333,2200,2,7.34655324104113
SALOIO,-9.015833,39.613333,2400,2,12.2230623280952
SALOIO,-9.015833,39.613333,2600,1,7.52734906131551
SALOIO,-9.015833,39.613333,2800,3,7.49398570782639
SAMBOTOT,12.41426,57.16313,1000,10,74.0736760379476
SAMBOTOT,12.41426,57.16313,1200,7,74.5352782398555
SAMBOTOT,12.41426,57.16313,1400,6,72.4376009404331
SAMBOTOT,12.41426,57.16313,1600,3,71.841130686251
SAMBOTOT,12.41426,57.16313,1800,2,74.0078147288024
SAMBOTOT,12.41426,57.16313,2000,3,73.4848749740447
SAMBOTOT,12.41426,57.16313,2200,2,72.7348864725512
SAMBOTOT,12.41426,57.16313,2400,3,74.4246610052442
SAMBOTOT,12.41426,57.16313,2600,2,72.9201426832854
SAMBOTOT,12.41426,57.16313,2800,2,71.8461711335764
SAMBOTOT,12.41426,57.16313,3000,2,70.9967633548683
SAMBOTOT,12.41426,57.16313,3200,2,74.228009910838
SAMBOTOT,12.41426,57.16313,3400,2,78.170309340426
SAMBOTOT,12.41426,57.16313,3600,1,77.3646099425964
SAMBOTOT,12.41426,57.16313,3800,1,78.7352822545057
SAMBOTOT,12.41426,57.16313,4000,1,78.3055961415187
SAMBOTOT,12.41426,57.16313,4200,1,78.7015408721902
SAMBOTOT,12.41426,57.16313,4400,1,81.0117065492012
SAMBOTOT,12.41426,57.16313,4600,2,81.3422647544437
SAMBOTOT,12.41426,57.16313,4800,1,82.1452437447427
SAMBOTOT,12.41426,57.16313,5000,1,83.0284603634796
SAMBOTOT,12.41426,57.16313,5200,1,82.4834133994278
SAMBOTOT,12.41426,57.16313,5400,1,82.8575263191207
SAMBOTOT,12.41426,57.16313,5600,1,82.8475988996554
SAMBOTOT,12.41426,57.16313,5800,1,81.5286849940228
SAMBOTOT,12.41426,57.16313,6000,2,81.5119163415419
SAMBOTOT,12.41426,57.16313,6200,1,82.3486281486776
SAMBOTOT,12.41426,57.16313,6400,2,82.1877007798344
SAMBOTOT,12.41426,57.16313,6600,2,83.1572901911407
SAMBOTOT,12.41426,57.16313,6800,1,82.8396800322247
SAMBOTOT,12.41426,57.16313,7000,2,83.3574910070526
SAMBOTOT,12.41426,57.16313,7200,2,82.4415015235731
SAMBOTOT,12.41426,57.16313,7400,3,83.0156843833787
SAMBOTOT,12.41426,57.16313,7600,2,82.6141733570781
SAMBOTOT,12.41426,57.16313,7800,2,82.6001459875469
SAMBOTOT,12.41426,57.16313,8000,3,82.0133916490532
SAMBOTOT,12.41426,57.16313,8200,2,81.4900199177087
SAMBOTOT,12.41426,57.16313,8400,2,80.5072883911552
SAMBOTOT,12.41426,57.16313,8600,1,80.896203466994
SAMBOTOT,12.41426,57.16313,8800,2,81.1683404279717
SAMBOTOT,12.41426,57.16313,9000,2,80.6774572652271
SAMBOTOT,12.41426,57.16313,9200,2,81.430363729299
SAMBOTOT,12.41426,57.16313,9400,2,79.4177066599245
SAMBOTOT,12.41426,57.16313,9600,2,77.1861767129128
SAMBOTOT,12.41426,57.16313,9800,2,74.397513383461
SAMBOTOT,12.41426,57.16313,10000,2,71.7120658380807
SAMBOTOT,12.41426,57.16313,10200,2,71.1606352967261
SAMBOTOT,12.41426,57.16313,10400,2,70.878077566455
SAMBOTOT,12.41426,57.16313,10600,2,69.1394688108509
SAMBOTOT,12.41426,57.16313,10800,1,51.6976266038941
SAMBOTOT,12.41426,57.16313,11000,2,30.979651981128
SAMBOTOT,12.41426,57.16313,11200,2,36.5999355408768
SANDVIK,5.49362,59.28386,1400,1,36.7055058856193
SANDVIK,5.49362,59.28386,1600,2,27.5464648151857
SANDVIK,5.49362,59.28386,1800,1,19.3657785797525
SANDVIK,5.49362,59.28386,2000,2,25.8867424908741
SANDVIK,5.49362,59.28386,2200,2,36.0797775800307
SANDVIK,5.49362,59.28386,2400,3,52.51886888605
SANDVIK,5.49362,59.28386,2600,5,59.952428110988
SANDVIK,5.49362,59.28386,2800,3,73.3825624684462
SANDVIK,5.49362,59.28386,3000,2,74.4848820066406
SANDVIK,5.49362,59.28386,3200,1,76.3223114003131
SANDVIK,5.49362,59.28386,3600,1,77.0818405135175
SANDVIK,5.49362,59.28386,4000,1,76.2653990902563
SANDVIK,5.49362,59.28386,4400,1,77.695677806337
SANDVIK,5.49362,59.28386,4600,1,77.7702327153463
SANDVIK,5.49362,59.28386,5000,1,77.3017762848219
